,img,tgt,scan_id,slice_id,patient,source,crop_nr
3096,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_127.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_127.npy,PLoS_013,127,PLoS_013,PLoS,4
3097,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_103.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_103.npy,PLoS_013,103,PLoS_013,PLoS,3
3098,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_022.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_022.npy,PLoS_013,22,PLoS_013,PLoS,0
3099,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_377.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_377.npy,PLoS_013,377,PLoS_013,PLoS,1
3100,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_017.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_017.npy,PLoS_013,17,PLoS_013,PLoS,4
3101,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_064.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_064.npy,PLoS_013,64,PLoS_013,PLoS,2
3102,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_305.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_305.npy,PLoS_013,305,PLoS_013,PLoS,4
3103,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_203.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_203.npy,PLoS_013,203,PLoS_013,PLoS,0
3104,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_335.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_335.npy,PLoS_013,335,PLoS_013,PLoS,2
3105,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_279.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_279.npy,PLoS_013,279,PLoS_013,PLoS,0
3106,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_208.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_208.npy,PLoS_013,208,PLoS_013,PLoS,3
3107,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_286.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_286.npy,PLoS_013,286,PLoS_013,PLoS,0
3108,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_091.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_091.npy,PLoS_013,91,PLoS_013,PLoS,4
3109,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_285.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_285.npy,PLoS_013,285,PLoS_013,PLoS,3
3110,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_370.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_370.npy,PLoS_013,370,PLoS_013,PLoS,1
3111,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_147.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_147.npy,PLoS_013,147,PLoS_013,PLoS,2
3112,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_117.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_117.npy,PLoS_013,117,PLoS_013,PLoS,0
3113,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_032.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_032.npy,PLoS_013,32,PLoS_013,PLoS,4
3114,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_084.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_084.npy,PLoS_013,84,PLoS_013,PLoS,0
3115,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_111.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_111.npy,PLoS_013,111,PLoS_013,PLoS,1
3116,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_089.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_089.npy,PLoS_013,89,PLoS_013,PLoS,1
3117,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_029.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_029.npy,PLoS_013,29,PLoS_013,PLoS,2
3118,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_323.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_323.npy,PLoS_013,323,PLoS_013,PLoS,2
3119,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_182.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_182.npy,PLoS_013,182,PLoS_013,PLoS,0
3120,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_004.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_004.npy,PLoS_013,4,PLoS_013,PLoS,0
3121,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_086.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_086.npy,PLoS_013,86,PLoS_013,PLoS,2
3122,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_234.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_234.npy,PLoS_013,234,PLoS_013,PLoS,4
3123,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_270.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_270.npy,PLoS_013,270,PLoS_013,PLoS,2
3124,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_151.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_151.npy,PLoS_013,151,PLoS_013,PLoS,0
3125,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_046.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_046.npy,PLoS_013,46,PLoS_013,PLoS,2
3126,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_173.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_173.npy,PLoS_013,173,PLoS_013,PLoS,4
3127,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_297.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_297.npy,PLoS_013,297,PLoS_013,PLoS,0
3128,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_256.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_256.npy,PLoS_013,256,PLoS_013,PLoS,3
3129,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_120.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_120.npy,PLoS_013,120,PLoS_013,PLoS,4
3130,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_184.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_184.npy,PLoS_013,184,PLoS_013,PLoS,3
3131,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_351.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_351.npy,PLoS_013,351,PLoS_013,PLoS,0
3132,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_277.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_277.npy,PLoS_013,277,PLoS_013,PLoS,0
3133,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_366.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_366.npy,PLoS_013,366,PLoS_013,PLoS,0
3134,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_070.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_070.npy,PLoS_013,70,PLoS_013,PLoS,1
3135,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_050.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_050.npy,PLoS_013,50,PLoS_013,PLoS,2
3136,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_223.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_223.npy,PLoS_013,223,PLoS_013,PLoS,0
3137,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_214.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_214.npy,PLoS_013,214,PLoS_013,PLoS,3
3138,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_129.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_129.npy,PLoS_013,129,PLoS_013,PLoS,1
3139,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_133.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_133.npy,PLoS_013,133,PLoS_013,PLoS,0
3140,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_368.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_368.npy,PLoS_013,368,PLoS_013,PLoS,2
3141,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_340.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_340.npy,PLoS_013,340,PLoS_013,PLoS,2
3142,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_219.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_219.npy,PLoS_013,219,PLoS_013,PLoS,0
3143,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_141.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_141.npy,PLoS_013,141,PLoS_013,PLoS,1
3144,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_318.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_318.npy,PLoS_013,318,PLoS_013,PLoS,2
3145,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_126.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_126.npy,PLoS_013,126,PLoS_013,PLoS,1
3146,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_015.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_015.npy,PLoS_013,15,PLoS_013,PLoS,1
3147,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_056.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_056.npy,PLoS_013,56,PLoS_013,PLoS,2
3148,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_106.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_106.npy,PLoS_013,106,PLoS_013,PLoS,2
3149,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_035.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_035.npy,PLoS_013,35,PLoS_013,PLoS,1
3150,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_128.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_128.npy,PLoS_013,128,PLoS_013,PLoS,4
3151,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_100.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_100.npy,PLoS_013,100,PLoS_013,PLoS,1
3152,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_269.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_269.npy,PLoS_013,269,PLoS_013,PLoS,2
3153,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_000.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_000.npy,PLoS_013,0,PLoS_013,PLoS,1
3154,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_066.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_066.npy,PLoS_013,66,PLoS_013,PLoS,4
3155,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_104.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_104.npy,PLoS_013,104,PLoS_013,PLoS,2
3156,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_380.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_380.npy,PLoS_013,380,PLoS_013,PLoS,2
3157,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_044.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_044.npy,PLoS_013,44,PLoS_013,PLoS,3
3158,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_357.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_357.npy,PLoS_013,357,PLoS_013,PLoS,1
3159,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_030.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_030.npy,PLoS_013,30,PLoS_013,PLoS,2
3160,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_229.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_229.npy,PLoS_013,229,PLoS_013,PLoS,1
3161,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_233.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_233.npy,PLoS_013,233,PLoS_013,PLoS,3
3162,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_097.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_097.npy,PLoS_013,97,PLoS_013,PLoS,2
3163,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_188.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_188.npy,PLoS_013,188,PLoS_013,PLoS,1
3164,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_075.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_075.npy,PLoS_013,75,PLoS_013,PLoS,4
3165,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_207.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_207.npy,PLoS_013,207,PLoS_013,PLoS,3
3166,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_336.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_336.npy,PLoS_013,336,PLoS_013,PLoS,4
3167,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_137.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_137.npy,PLoS_013,137,PLoS_013,PLoS,2
3168,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_040.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_040.npy,PLoS_013,40,PLoS_013,PLoS,1
3169,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_136.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_136.npy,PLoS_013,136,PLoS_013,PLoS,1
3170,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_291.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_291.npy,PLoS_013,291,PLoS_013,PLoS,4
3171,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_108.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_108.npy,PLoS_013,108,PLoS_013,PLoS,2
3172,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_257.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_257.npy,PLoS_013,257,PLoS_013,PLoS,4
3173,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_290.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_290.npy,PLoS_013,290,PLoS_013,PLoS,3
3174,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_326.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_326.npy,PLoS_013,326,PLoS_013,PLoS,4
3175,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_172.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_172.npy,PLoS_013,172,PLoS_013,PLoS,3
3176,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_200.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_200.npy,PLoS_013,200,PLoS_013,PLoS,3
3177,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_376.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_376.npy,PLoS_013,376,PLoS_013,PLoS,3
3178,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_265.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_265.npy,PLoS_013,265,PLoS_013,PLoS,2
3179,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_281.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_281.npy,PLoS_013,281,PLoS_013,PLoS,3
3180,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_246.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_246.npy,PLoS_013,246,PLoS_013,PLoS,1
3181,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_227.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_227.npy,PLoS_013,227,PLoS_013,PLoS,1
3182,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_299.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_299.npy,PLoS_013,299,PLoS_013,PLoS,0
3183,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_374.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_374.npy,PLoS_013,374,PLoS_013,PLoS,2
3184,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_125.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_125.npy,PLoS_013,125,PLoS_013,PLoS,0
3185,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_140.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_140.npy,PLoS_013,140,PLoS_013,PLoS,3
3186,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_339.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_339.npy,PLoS_013,339,PLoS_013,PLoS,3
3187,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_189.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_189.npy,PLoS_013,189,PLoS_013,PLoS,4
3188,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_348.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_348.npy,PLoS_013,348,PLoS_013,PLoS,3
3189,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_165.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_165.npy,PLoS_013,165,PLoS_013,PLoS,2
3190,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_036.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_036.npy,PLoS_013,36,PLoS_013,PLoS,3
3191,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_278.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_278.npy,PLoS_013,278,PLoS_013,PLoS,1
3192,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_346.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_346.npy,PLoS_013,346,PLoS_013,PLoS,0
3193,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_177.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_177.npy,PLoS_013,177,PLoS_013,PLoS,3
3194,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_267.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_267.npy,PLoS_013,267,PLoS_013,PLoS,2
3195,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_359.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_359.npy,PLoS_013,359,PLoS_013,PLoS,4
3196,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_158.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_158.npy,PLoS_013,158,PLoS_013,PLoS,2
3197,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_055.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_055.npy,PLoS_013,55,PLoS_013,PLoS,1
3198,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_235.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_235.npy,PLoS_013,235,PLoS_013,PLoS,4
3199,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_020.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_020.npy,PLoS_013,20,PLoS_013,PLoS,2
3200,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_280.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_280.npy,PLoS_013,280,PLoS_013,PLoS,2
3201,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_206.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_206.npy,PLoS_013,206,PLoS_013,PLoS,0
3202,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_057.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_057.npy,PLoS_013,57,PLoS_013,PLoS,1
3203,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_002.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_002.npy,PLoS_013,2,PLoS_013,PLoS,3
3204,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_012.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_012.npy,PLoS_013,12,PLoS_013,PLoS,2
3205,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_364.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_364.npy,PLoS_013,364,PLoS_013,PLoS,1
3206,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_003.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_003.npy,PLoS_013,3,PLoS_013,PLoS,0
3207,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_324.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_324.npy,PLoS_013,324,PLoS_013,PLoS,3
3208,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_019.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_019.npy,PLoS_013,19,PLoS_013,PLoS,3
3209,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_062.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_062.npy,PLoS_013,62,PLoS_013,PLoS,2
3210,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_259.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_259.npy,PLoS_013,259,PLoS_013,PLoS,1
3211,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_255.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_255.npy,PLoS_013,255,PLoS_013,PLoS,3
3212,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_110.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_110.npy,PLoS_013,110,PLoS_013,PLoS,0
3213,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_132.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_132.npy,PLoS_013,132,PLoS_013,PLoS,2
3214,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_087.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_087.npy,PLoS_013,87,PLoS_013,PLoS,3
3215,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_195.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_195.npy,PLoS_013,195,PLoS_013,PLoS,2
3216,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_101.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_101.npy,PLoS_013,101,PLoS_013,PLoS,1
3217,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_047.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_047.npy,PLoS_013,47,PLoS_013,PLoS,3
3218,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_023.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_023.npy,PLoS_013,23,PLoS_013,PLoS,3
3219,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_363.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_363.npy,PLoS_013,363,PLoS_013,PLoS,1
3220,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_007.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_007.npy,PLoS_013,7,PLoS_013,PLoS,1
3221,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_333.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_333.npy,PLoS_013,333,PLoS_013,PLoS,3
3222,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_026.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_026.npy,PLoS_013,26,PLoS_013,PLoS,1
3223,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_049.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_049.npy,PLoS_013,49,PLoS_013,PLoS,1
3224,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_186.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_186.npy,PLoS_013,186,PLoS_013,PLoS,4
3225,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_112.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_112.npy,PLoS_013,112,PLoS_013,PLoS,4
3226,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_273.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_273.npy,PLoS_013,273,PLoS_013,PLoS,0
3227,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_010.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_010.npy,PLoS_013,10,PLoS_013,PLoS,2
3228,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_051.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_051.npy,PLoS_013,51,PLoS_013,PLoS,2
3229,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_169.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_169.npy,PLoS_013,169,PLoS_013,PLoS,0
3230,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_212.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_212.npy,PLoS_013,212,PLoS_013,PLoS,1
3231,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_215.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_215.npy,PLoS_013,215,PLoS_013,PLoS,1
3232,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_092.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_092.npy,PLoS_013,92,PLoS_013,PLoS,4
3233,/root/space/output/dataset_0_contrast_3/PLoS_images/image013/slice_331.npy,/root/space/output/dataset_0_contrast_3/PLoS_masks/image013/slice_331.npy,PLoS_013,331,PLoS_013,PLoS,2
